sample_index,dataset,model,draft_model,temperature,block_size,method,tree_budget,num_input_tokens,num_output_tokens,time_to_first_token_ms,time_per_output_token_ms,tokens_per_second,total_decode_time_seconds,decode_rounds,mean_acceptance_length,speedup_vs_baseline,stage_commit_seconds,stage_draft_seconds,stage_tree_build_seconds,stage_tree_build_copy_seconds,stage_tree_build_heap_seconds,stage_tree_build_visibility_seconds,stage_tree_compile_seconds,stage_verify_seconds
8,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,64,344,37.735242000053404,6.042572386627795,165.49243203325105,2.0786449009999615,41,8.414634146341463,6.104290767940218,0.07915772399996968,0.3142047339997589,0.02728156700004547,0.012828193998984716,0.008612184999947203,0.002602228000341711,0.010178308999229557,1.638687923000134
8,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,64,314,37.897115000077974,5.5689303343950805,179.56769791565796,1.7486441250000553,35,9,6.623465660270142,0.06796437700063507,0.2662365490000411,0.032281445000080566,0.010754578999694786,0.013946288999477474,0.004384133999565165,0.00865581599964571,1.3657933849992787
8,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,64,344,37.78056199985258,5.657250238371933,176.76432151033575,1.946094081999945,38,9.078947368421053,6.5200613867343495,0.07592567699953179,0.29007394299969746,0.05608018500106482,0.012421990999200716,0.030247641999949337,0.009129320000056396,0.009891369000115446,1.5055776329995751
8,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,64,345,37.65238899995893,6.124684785507507,163.27370877375486,2.11301625100009,38,9.105263157894736,6.02245178749164,0.07863585100039927,0.28944891999981337,0.09707969599912758,0.012622045000625803,0.060469429000931996,0.01801139799977136,0.010580845000276895,1.6287662449999516
8,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,64,344,37.6152970000021,9.806132200581457,101.97700576999205,3.373309477000021,36,9.583333333333334,3.761484964695397,0.08128826799952549,0.27368315200033067,0.1780755359993691,0.012302269999963755,0.12129927399951157,0.03519845500068186,0.012476387000560862,2.8195407969994903
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,103,357,37.81129200001487,36.8876322268907,27.109357246058487,13.168884704999982,356,1,1.0,0.08823096900073324,0.0,0.0,0.0,0.0,0.0,0.0,13.020954880998943
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,103,357,38.51474899988716,7.773931229692363,128.63504582861776,2.7752934490001735,56,6.392857142857143,4.745042262015284,0.02996319499970923,0.4328477230005774,0.0,0.0,0.0,0.0,0.0,2.302011088999052
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,103,357,37.835483999970165,6.887326044818405,145.19422973337203,2.4587753980001708,50,7.16,5.3558713478713065,0.09513148500059287,0.38346713900000395,0.02332262599952628,0.01577120000024479,0.003189297999824703,0.0010111619990311738,0.012302353999757543,1.9334744320008213
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,103,357,37.99092700000983,6.623168577030779,150.98513473868246,2.3644711819999884,48,7.458333333333333,5.569484121968058,0.09179336299985152,0.3688324440006454,0.025665641000614414,0.015217179000501346,0.005371483001226807,0.001677770998867345,0.011848827999983769,1.8557196119995751
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,103,357,37.79312200003915,6.159214630251856,162.3583622315024,2.1988396229999125,44,8.136363636363637,5.989015554955963,0.08460160399886263,0.33903133700050603,0.029166415999270612,0.013647238000658035,0.009247380999340749,0.0028413249990535405,0.010921767000127147,1.7253328000001602
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,103,357,37.68216899993604,5.50779660784301,181.56080756068891,1.9662833889999545,40,8.95,6.697348296115971,0.07772407400011616,0.30536726200057274,0.0368034450000323,0.012355952999769215,0.01601383800016265,0.004847583001037492,0.010036862999413643,1.527482270000064
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,103,357,37.831943000128376,5.3492928655465395,186.940596661056,1.9096975530001146,38,9.421052631578947,6.895795977908546,0.07600798399994346,0.2889029540001502,0.055697268999438165,0.012394708000783794,0.03008013899989237,0.008997964001082437,0.009936685999491601,1.4705414979994202
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,103,357,37.62578900000335,5.762130226890977,173.54692806718487,2.057080491000079,37,9.675675675675675,6.401735256648971,0.07737076099897422,0.2816646700000547,0.09444476199951168,0.012253337999709402,0.058788276000086626,0.017662265000126354,0.010279920998982561,1.5849099859997295
9,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,103,357,37.99616700007391,9.173586394957843,109.00862072325809,3.27497034299995,35,10.228571428571428,4.02106991080016,0.07919666999919173,0.26667615999963346,0.17178702799947132,0.011990530000048238,0.11713209299932714,0.03405157399993186,0.01215183900012562,2.7372100720001526
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,72,166,38.50579899994955,36.667932686746866,27.27178563741164,6.08687682599998,165,1,1.0,0.04067388600128652,0.0,0.0,0.0,0.0,0.0,0.0,6.01836715100012
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,72,166,38.64496300002429,10.444490391565875,95.74425965363702,1.733785404999935,35,4.771428571428571,3.510744068121976,0.01972670999930415,0.26723817900005997,0.0,0.0,0.0,0.0,0.0,1.4401811250002083
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,72,166,38.59382199993888,8.122586150601633,123.11349876245153,1.348349300999871,27,6.185185185185185,4.514317485451466,0.05130984000106764,0.2035574860003635,0.012646745998836195,0.008540905999552706,0.0017040619995896122,0.0005472369996368798,0.006678872000293268,1.068066603999796
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,72,166,38.18979200013928,8.106971433735232,123.3506258377497,1.3457572580000488,27,6.185185185185185,4.523012445086705,0.051404735999312834,0.20361255599959804,0.014447066999764502,0.00847834800038072,0.003047323999908258,0.0009746079995238688,0.006626002000302833,1.0636321760000556
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,72,167,38.161600999956136,8.478492413173544,117.9454968251478,1.415908232999982,28,6,4.324817538289436,0.05381733499962138,0.2123309420003352,0.0204661930004022,0.010655294999651233,0.005800431000125172,0.0017726819996823906,0.006987627999251345,1.116031323999323
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,72,167,38.20342299991353,8.0627711796408,124.02683614848046,1.3464827870000136,27,6.222222222222222,4.5478076792426645,0.05236197600038395,0.20349410499966325,0.02490215999978318,0.008359418999816626,0.010826358000258551,0.0033142019992737914,0.006722180999304328,1.052954980000095
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,72,166,38.116858999956094,7.374208746988045,135.60776949912687,1.2241186520000156,24,6.916666666666667,4.972456563793869,0.047834233999765274,0.17988254299962136,0.035263750999092736,0.007826839000244945,0.01906174799978544,0.005698437000319245,0.006302756000877707,0.9493732530004309
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,72,167,38.15910100001929,8.57076152095817,116.67574667136518,1.4313171740000143,26,6.461538461538462,4.278258425121549,0.053972137999608094,0.19541059099992708,0.06679002600026251,0.008550707000722468,0.0417703630005235,0.012362752000171895,0.00726820900013081,1.101969814000313
10,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,72,167,38.22854300005929,13.343236670657815,74.9443350726912,2.228320523999855,24,7.041666666666667,2.7480538336984437,0.05411837899919192,0.1796253839995643,0.11877672600007827,0.008254677000195443,0.08102864699981183,0.023383054999612796,0.00833337499989284,1.8618932089998452
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,75,377,38.190102000044135,36.81627457824929,27.161900856497592,13.879735515999982,376,1,1.0,0.09271848299704288,0.0,0.0,0.0,0.0,0.0,0.0,13.724144876998935
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,75,377,38.13018200003171,5.763623363395166,173.50196863157484,2.1728860079999777,44,8.590909090909092,6.387696117006855,0.022757667000632864,0.3382896430000528,0.0,0.0,0.0,0.0,0.0,1.8035988419992464
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,75,377,38.16523099999358,5.585516381962824,179.0344762445378,2.1057396759999847,42,9,6.591382436391954,0.07994635200088851,0.3212266229988927,0.019759259000920792,0.01330810699982976,0.002697497999861298,0.0008992530008526955,0.010285917999226513,1.6651375310007097
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,75,374,38.338896000141176,5.214734983957001,191.76429925518255,1.9503108839999186,39,9.615384615384615,7.060047095684367,0.07466895899938208,0.29745905500021763,0.02093664200015155,0.012284454999644367,0.0045072639995851205,0.0013704610003060225,0.009629732999428597,1.5389371269998264
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,75,374,38.24244300017199,5.15103619786082,194.1356965061304,1.9264875379999467,38,9.868421052631579,7.147353108009368,0.07297455600064495,0.29113677200029997,0.025267573000064658,0.0118977609997728,0.007986652999989019,0.00240045600025951,0.009439107999696716,1.5191790420001325
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,75,374,38.398607000090124,4.94535732887709,202.20985734655974,1.8495636410000316,37,10.135135135135135,7.444613630499563,0.07221156399964457,0.28314244099965435,0.0342539570003737,0.01142624999988584,0.014914090999582186,0.004549011000563041,0.009294696999631924,1.4409970270007761
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,75,374,38.17816200012203,4.9189331604275575,203.29611470327015,1.8396810019999066,36,10.416666666666666,7.484605579606857,0.07191748900072525,0.2732823319995532,0.053082372999824656,0.011809376998598964,0.028620488000115074,0.008531736999657369,0.009387767000362146,1.4239076170008502
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,75,377,38.09485900001164,4.89133490185698,204.44316736937256,1.8440332580000813,33,11.454545454545455,7.526835785517797,0.06840837900017505,0.24983050699938758,0.08441243499964912,0.010861631000352645,0.05258613100022558,0.015646967998918626,0.009219593999659992,1.424689464000494
11,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,75,374,38.199412000039956,8.543924631015868,117.04223096372289,3.1954278119999344,34,11.029411764705882,4.309058912411293,0.07686715099930552,0.25780603299972427,0.1678423929993187,0.011757108001120287,0.11440208799967877,0.0330868589999227,0.011879175999865765,2.6732044380000843
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,130,373,43.34383600007641,36.89582230026828,27.103339555945574,13.762141718000068,372,1,1.0,0.09208109099972717,0.0,0.0,0.0,0.0,0.0,0.0,13.607545279000306
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,130,373,37.89197399987643,7.202694016085533,138.83694042350456,2.686604867999904,54,6.925925925925926,5.122503082578558,0.02834080299976449,0.4180048580012681,0.0,0.0,0.0,0.0,0.0,2.2299907099991287
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,130,373,37.97935699981281,6.571582882037274,152.17033977208052,2.451200414999903,49,7.63265306122449,5.614449815602129,0.09338791099958144,0.37502223300043624,0.022987744999682036,0.015491312001131519,0.0031544969999686145,0.0009940150007423654,0.01204882200022439,1.9368713060011942
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,130,373,37.50002500009941,5.759804865951493,173.61699281019042,2.1484072149999065,43,8.69767441860465,6.40574171503174,0.08188471800053776,0.3290630030007833,0.022897412999100197,0.01353632799987281,0.004759175999879517,0.0015332429991303798,0.010565188000555281,1.6945382020003308
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,130,373,37.458153999978094,5.6999309839142835,175.44072074242473,2.1260742570000275,42,8.928571428571429,6.473029656743494,0.08115843100108577,0.32165954799938845,0.029810161000341395,0.015045566999788207,0.008813397999347217,0.002675311000075453,0.010423557999956756,1.6736735249999128
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,130,373,37.57748199996058,5.364894225200972,186.39696479058532,2.0011055459999625,40,9.35,6.877269290222799,0.07779265000090163,0.305494243999874,0.03716493399997489,0.012438267000106862,0.01609572800089154,0.0049689480008510145,0.009967768000478827,1.5617764560001888
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,130,373,37.53610000012486,5.203196160857684,192.18956369985523,1.9407921679999163,38,9.868421052631579,7.090991990235949,0.07579132500131891,0.2887427600001047,0.05609001699963301,0.01248033500019119,0.030073513999695933,0.009167601999479302,0.00992481300045256,1.50173727600054
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,130,373,37.40045600011399,5.560790455764259,179.83054890396204,2.074174840000069,37,10.135135135135135,6.634995976520288,0.07667380700104331,0.28081804500016005,0.09511136500077555,0.012272770001345634,0.05878437099954681,0.01814667499979805,0.010224255999446541,1.602983318999577
12,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,130,373,37.497719999919354,9.352297624665232,106.92559626873458,3.4884070140001313,37,10.162162162162161,3.94510779928146,0.08386478800025543,0.28162561199974334,0.1844488030010325,0.012853574000018853,0.1243828939998366,0.03792425300048308,0.012869039000406701,2.917129657998885
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,123,352,37.97976300006667,36.86968548295446,27.12255303784239,12.97812928999997,351,1,1.0,0.086906388000898,0.0,0.0,0.0,0.0,0.0,0.0,12.832174743000905
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,123,355,38.15390599993407,8.118998397183429,123.1679021327201,2.8822444310001174,58,6.137931034482759,4.541161813228706,0.031179178000911634,0.4490984379983729,0.0,0.0,0.0,0.0,0.0,2.391089261000616
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,123,359,38.360790000069755,6.983523640668798,143.19418841463707,2.5070849870000984,50,7.2,5.27952468983459,0.09549671000058879,0.38377361399943766,0.02344985699960489,0.015823773999954938,0.0031960539993178827,0.0010265149999213463,0.01231193500120753,1.9809586169990325
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,123,326,37.945450000052006,6.747651018405161,148.19972124704734,2.1997342320000826,44,7.431818181818182,5.464077111040159,0.0841297330002817,0.33834622899985334,0.023429497999813975,0.013851737000550202,0.004905043001144804,0.0015570590003335383,0.010991380000859863,1.7331188199996177
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,123,355,37.80840600006741,6.706360974648062,149.11216437353767,2.380758146000062,47,7.574468085106383,5.497718602134941,0.09044528799995533,0.36060134000081234,0.03130140900020706,0.014670037999849228,0.00990433699962523,0.0030163830003857584,0.011571052999670428,1.8764695689990276
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,123,355,37.919690999842715,6.193163791549138,161.4683598978194,2.1985731459999442,44,8.090909090909092,5.953287644881097,0.0852689719990849,0.3366816289999406,0.040655347000210895,0.013608148000002984,0.01772476800010736,0.005417734000502605,0.010920200000327895,1.7153662519990576
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,123,359,37.92852900005528,5.837049086350746,171.31944330199016,2.0955006219999177,41,8.78048780487805,6.316493991659226,0.08175097299908884,0.31282190499973694,0.059968590000607946,0.013397863000363941,0.032235522000974015,0.009800615000131074,0.010700447999397511,1.6211643139993157
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,123,355,38.02204199996595,6.482531098591723,154.2607331598057,2.3012985400000616,41,8.707317073170731,5.687544713972001,0.08503431799999817,0.3130500980003035,0.10501655199982451,0.013655717000119694,0.0653159210000922,0.01968148299920358,0.011543947999825832,1.7775046119993476
13,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,123,355,37.98554199988757,10.61848575211282,94.17538652354686,3.7695624420000513,40,8.925,3.4722168813588405,0.09041136700034258,0.3051457089993619,0.19789255899991076,0.013707367999131748,0.13502968800071358,0.039077461999568186,0.013918271999045828,3.153163265998728
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,123,354,37.84292699992875,36.87502693502804,27.1186242592297,13.053759534999926,353,1,1.0,0.08714853599872185,0.0,0.0,0.0,0.0,0.0,0.0,12.90720958200086
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,123,351,38.32700999987537,8.352406598290706,119.72597217724612,2.931694716000038,59,5.966101694915254,4.414898448858368,0.033693513998741764,0.4576974959995823,0.0,0.0,0.0,0.0,0.0,2.4292577970002185
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,123,345,37.985470999956306,7.10466519999961,140.75258606134668,2.4511094939998657,49,7.061224489795919,5.190255402187011,0.09330816600072467,0.3755193570004849,0.023525312999709058,0.016039040999658027,0.0031255960007001704,0.000993318000155341,0.012031034998699397,1.9359593709998535
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,123,354,37.78847499984295,6.3538802033898545,157.3841444896129,2.2492735920000086,45,7.888888888888889,5.803544567200821,0.08584591599947089,0.34443264400033513,0.023901240000668622,0.01412293599946679,0.00497317800068231,0.0015836470001886482,0.011102651998726287,1.7740228380000644
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,123,351,37.8451890001088,6.493763398860539,153.99390747366468,2.2793109530000493,45,7.822222222222222,5.6785294859216,0.08633767600144893,0.345098239998606,0.029744531999767787,0.014097412999717562,0.009217156999966392,0.002891115000238642,0.01114702600034434,1.797046547999571
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,123,351,38.04963300012787,6.12691992307678,163.21414553396446,2.15054889299995,43,8.186046511627907,6.018526012742526,0.08348832700016828,0.3292880030003289,0.039511067999910665,0.013309313999798178,0.017126634998703594,0.005220736999717701,0.010763846000372723,1.678026480000426
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,123,351,37.92986999997083,6.2639166267807145,159.6445258745312,2.198634736000031,43,8.186046511627907,5.886896191653119,0.08579134600108773,0.3282459779998135,0.06284855000149037,0.01397910500099897,0.03381271499961258,0.010201445998973213,0.011272740000094927,1.7009094209990963
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,123,354,37.77978699986306,6.8265630395479215,146.48659863049085,2.4166033159999643,43,8.255813953488373,5.401697270119992,0.08918554100023357,0.3285343670002021,0.11013047000051301,0.014243915999941237,0.06852271700017809,0.020514290000392066,0.01193143700083965,1.867160179000166
14,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,123,351,37.93236000001343,11.026961487179138,90.68681351274176,3.8704634819998773,41,8.585365853658537,3.344078690934217,0.09270839599935243,0.31360673900007896,0.20275284099989221,0.014085006000641442,0.13793720300031964,0.040130670999815266,0.014292591999947035,3.2376890610005375
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,93,331,38.262368000005154,36.92449881570948,27.08229040537583,12.222009107999838,330,1,1.0,0.08166966100020545,0.0,0.0,0.0,0.0,0.0,0.0,12.084565479000048
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,93,283,38.45437299992227,8.268469392226093,120.9413680529781,2.339976837999984,47,6.042553191489362,4.465699401442474,0.025777200999300476,0.36281109499986997,0.0,0.0,0.0,0.0,0.0,1.9424827149996418
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,93,297,38.46049399999174,7.096145659932714,140.92157178316464,2.107555261000016,42,7.095238095238095,5.20345841041538,0.08100664200060237,0.3214029699988714,0.01980885800139731,0.013369992000662023,0.0026970179990257748,0.0008525740004188265,0.010295120999217033,1.6656163210011528
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,93,331,38.46303199998147,6.659205407855371,150.1680664213142,2.2041969900001277,44,7.545454545454546,5.544880590731198,0.0847080880005251,0.33740902099998493,0.023598554000045624,0.013811440001290975,0.004980844999863621,0.0015464750006231043,0.010831712000481275,1.7379462620006052
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,93,331,38.30892899986793,6.434029462235475,155.42359665424263,2.129663751999942,42,7.904761904761905,5.73893841059289,0.08075990199995431,0.32186030999992,0.02797562800083142,0.013133349999407073,0.008809287000531185,0.0026971179995598504,0.0104366069997468,1.6792134280001392
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,93,297,38.60857599988776,6.227448754209176,160.57940249192626,1.8495522800001252,37,8.054054054054054,5.929313957140467,0.07185011700084942,0.28206738600101744,0.03419525500044074,0.011480690999633225,0.014898983000648514,0.004487165999307763,0.009319413000412169,1.4438982970002598
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,93,297,38.32422899995436,6.205950191919457,161.13567931983465,1.8431672070000786,36,8.277777777777779,5.949854200213777,0.07182617100147581,0.2737140140000065,0.05284315700123443,0.011709073000019998,0.028498453999418416,0.008579169999620717,0.009480450001092322,1.4272034600001007
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,93,304,38.26223900000514,6.792053171052639,147.23088509700506,2.0647841640000024,37,8.243243243243244,5.436426642400222,0.0767758449997018,0.2817788360002851,0.09500907900041966,0.012324456999067479,0.05905734000089069,0.017639102999964962,0.010338389999560604,1.5925260720002825
15,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb1024,1024,93,283,38.26979900009064,10.26040259717347,97.46206257788359,2.903693935000092,31,9.161290322580646,3.5987378142336652,0.07005811900080516,0.23497651800062158,0.1528863080006886,0.010630343000229914,0.10398580500009302,0.03033050900012313,0.010717962999706288,2.4278387549993568
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,baseline,,102,251,38.270497999974395,36.88507230677295,27.11123870608157,9.258153149000009,250,1,1.0,0.0619582729962076,0.0,0.0,0.0,0.0,0.0,0.0,9.15432581699838
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,dflash,,102,253,38.10712499989677,8.421360573122808,118.74565770186233,2.13060422500007,43,5.883720930232558,4.379942170448501,0.023207490998856883,0.3302508419994865,0.0,0.0,0.0,0.0,0.0,1.7690389639992645
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb16,16,102,253,37.95959100011714,7.136030671937498,140.1339268246854,1.8054157600001872,36,7.055555555555555,5.16885002356055,0.0693289399994228,0.2762324129996614,0.016900625000062064,0.011346921000722432,0.0023610470002495276,0.0007342810006321088,0.008846277999509766,1.426132148000761
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb32,32,102,267,38.076404000094044,6.9333037378284015,144.2313848943264,1.8511920980001833,37,7.243243243243243,5.319985060733228,0.07065826700022626,0.2821448059994509,0.01973661800047921,0.011598844000445752,0.004143627000075867,0.001324873000385196,0.009088230000770636,1.4613578860005418
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb64,64,102,291,38.046582999868406,6.270111721649369,159.48679136724337,1.8246025109999664,36,8.11111111111111,5.882681831555983,0.06898517700028606,0.2747565570000461,0.024042977001727195,0.011233116999619597,0.007668054999840024,0.002287714000658525,0.008911435001209611,1.4398238150006364
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb128,128,102,307,38.05747399997017,6.191085394136431,161.52256613147327,1.9006632159998844,38,8.105263157894736,5.957771530934906,0.07411979699963922,0.28964160500095204,0.03520424399948752,0.01179371800003537,0.015348987999914243,0.004608331999406801,0.009551495000778232,1.4836038229998394
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb256,256,102,253,37.96018200000617,5.665076375494084,176.52012677636395,1.433264323000003,28,9.071428571428571,6.510957639746911,0.05595588000051066,0.21129180200136943,0.04128204199992069,0.009100383998429606,0.022260015999108873,0.006732102000341911,0.0073107040004742885,1.111114058999874
16,gsm8k,Qwen/Qwen3-4B,z-lab/Qwen3-4B-DFlash-b16,0.0,16,ddtree_tb512,512,102,251,38.11357399990811,6.192314637450275,161.4905021059712,1.5542709740000191,28,9,5.956588847035816,0.0581013900009566,0.21128288299996711,0.07176512399973944,0.009282338000275558,0.044645607999882486,0.013293685000462574,0.007846127999755481,1.1989480310001
