sample_index,method_key,method,prompt_id,round_id,tree_budget,tree_node_count,tree_max_depth,matched_draft_tokens,committed_tokens_this_round,verifier_bonus_committed,draft_latency_ms,tree_build_latency_ms,tree_compile_latency_ms,target_verify_latency_ms,commit_latency_ms,total_round_latency_ms,nodes_at_depth_1,nodes_at_depth_2,nodes_at_depth_3,nodes_at_depth_4,nodes_at_depth_5,nodes_at_depth_6,nodes_at_depth_7
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,16,32,32,7,1,2,True,14.07364399983635,1.4346529997055768,0.24359500002901768,38.84964300050342,2.005367000492697,56.72959399998945,1,3,4,5,7,6,6
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,17,32,32,7,7,8,True,14.153946000078577,1.4751640001122723,0.22515599994221702,38.89340500063554,2.0169370000076015,56.9063279999682,2,4,7,6,5,4,4
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,18,32,32,7,7,8,True,14.089993999732542,1.358071000140626,0.2265940001962008,38.7484510001741,1.9876360001944704,56.53626000002987,1,1,1,1,1,14,13
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,19,32,32,6,3,4,True,14.0616830003637,1.5495549996558111,0.22628500028076814,38.80706400013878,2.0074049998584087,56.776215999889246,1,2,2,5,15,7,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,20,32,32,6,2,3,True,14.141354999992473,1.5785369996592635,0.22606499987887219,38.78593100034777,2.0081560005564825,56.86427799992089,4,3,4,6,9,6,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,21,32,32,7,6,7,True,14.12531499954639,1.2763999993694597,0.22647500009043142,38.7319600004048,2.0125760001974413,56.49661899951752,1,1,1,1,4,7,17
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,22,32,32,7,7,8,True,14.13937600045756,1.464093000322464,0.2263649994347361,38.65634900012083,2.0208369996908004,56.63114199978736,2,4,5,5,6,5,5
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,23,32,32,7,6,7,True,14.104103000136092,1.5005149998614797,0.22552600057679228,38.9272450001954,2.0135060003667604,56.89516800066485,1,3,5,5,6,7,5
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,24,32,32,6,3,4,True,14.08711400017637,1.5460549993804307,0.2279860000271583,40.00964899933024,2.029606000178319,58.02533499991114,3,4,4,7,7,7,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,25,32,32,7,7,8,True,14.085175000218442,1.304771000832261,0.2490960005161469,38.75790100028098,2.02732600064337,56.547351000517665,1,1,1,3,3,6,17
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,26,32,32,7,4,5,True,14.106395000453631,1.4677939998364309,0.22638700011157198,38.745279999602644,2.026457000283699,56.698762999985775,1,1,6,9,7,4,4
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,27,32,32,7,7,8,True,14.084702999753063,1.4662339999631513,0.2378450008109212,38.7140000002546,2.035427000009804,56.661833000362094,2,4,6,5,5,5,5
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,28,32,32,7,6,7,True,14.036572999430064,1.3041390002399567,0.2448149998599547,38.739759999771195,2.0249969993528794,56.47358799978974,1,1,1,2,2,10,15
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,29,32,32,7,7,8,True,14.023733000612992,1.2204080003357376,0.2255749996038503,38.57697700004792,2.0072759998583933,56.19766200015874,1,1,1,1,2,4,22
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,30,32,32,7,7,8,True,14.075793999836606,1.332130000264442,0.22683599945594324,39.326224000433285,2.074627000183682,57.16073300027347,1,3,3,3,3,6,13
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,31,32,32,7,5,6,True,14.093355000113661,1.507264999418112,0.22918600006960332,38.93775500000629,2.023994999944989,56.91706899960991,1,1,3,4,12,8,3
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,32,32,32,5,3,4,True,14.117593000264606,1.5448359999936656,0.22750500011170516,38.81494300003396,2.0123670001339633,56.84198800008744,2,6,5,9,10,0,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,33,32,32,7,6,7,True,14.117714000349224,1.515526999355643,0.24631500036775833,39.41148600006272,2.007795000281476,57.423940999797196,6,6,5,5,5,4,1
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,34,32,32,7,7,8,True,14.042312999663409,1.520036000329128,0.22705399987899,38.82047400020383,2.0152369997958886,56.74895500033017,5,5,6,5,6,3,2
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,35,32,32,7,6,7,True,14.066043000639183,1.2011379994874005,0.24293600017699646,38.79936299927067,2.013315000112925,56.44602800020948,1,1,1,1,3,3,22
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,36,32,32,7,7,8,True,14.062134999221598,1.3255809999463963,0.22965500011196127,38.90903400042589,1.9990460004919441,56.652430999747594,1,1,2,3,4,6,15
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,37,32,32,6,5,6,True,14.070484000512806,1.5476759999728529,0.22395500036509475,38.69855999982974,1.9971559995610733,56.66151300010824,2,5,7,7,7,4,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,38,32,32,5,3,4,True,14.11569399988366,1.5387040002678987,0.22529500074597308,38.75706100006937,2.0018459999846527,56.76225500064902,3,5,11,9,4,0,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,39,32,32,6,4,5,True,14.106894999713404,1.5439859998878092,0.2452650005579926,38.69167000084417,1.9968159995187307,56.7082740008118,2,2,5,9,10,4,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,40,32,32,6,1,2,True,14.02685199991538,1.5271550000761636,0.22655499924439937,38.784911000220745,1.9846249997499399,56.689102999371244,4,5,5,8,7,3,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,41,32,32,7,4,5,True,14.107303999480791,1.357320000352047,0.22808500034443568,38.69281900006172,2.0164369998383336,56.52616899988061,1,2,3,3,4,6,13
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,42,32,32,7,7,8,True,14.069053999264725,1.3868019996152725,0.24084500000753906,38.70703900065564,2.0136550001552678,56.5411090001362,1,2,2,3,3,10,11
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,43,32,32,7,7,8,True,14.035102999514493,1.4078120002523065,0.2276049999636598,38.86379300001863,1.985316000173043,56.64455199985241,1,2,2,3,3,10,11
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,44,32,32,7,7,8,True,14.078923000852228,1.452952999898116,0.22540600002685096,38.82553200037364,2.0153750001554727,56.722443000580824,1,4,4,6,5,6,6
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,45,32,32,4,2,3,True,14.06783299989911,1.535993999823404,0.2448149998599547,38.82125300060579,2.018745999521343,56.81266500050697,1,8,15,8,0,0,0
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,46,32,32,7,7,8,True,14.164735000122164,1.3279699996928684,0.22926499968889402,39.0252370007147,2.031117000115046,56.90398800015828,2,2,2,2,5,6,13
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,47,32,32,7,7,8,True,14.022592999936023,1.4184820001901244,0.22760600040783174,38.85632399942551,2.032037000390119,56.68198300008953,1,1,1,5,8,8,8
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,48,32,32,7,7,8,True,14.06870400023763,1.3657819999934873,0.22611499935010215,38.703778999661154,2.051708999715629,56.54150000009395,1,1,2,3,4,7,14
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,49,32,32,7,3,4,True,14.094803999796568,1.4892250001139473,0.22883600013301475,38.65456899984565,1.9971859992438112,56.585881000501104,1,1,5,8,7,6,4
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,50,32,32,7,7,8,True,14.081253999393084,1.3136010002199328,0.22871599958307343,38.6101680005595,2.009395000641234,56.367895999756,1,3,3,2,4,4,15
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,51,32,32,7,6,7,True,14.032522999514185,1.5555560003122082,0.229465000302298,38.5456960002557,2.0099759994991473,56.495717999496264,2,1,4,10,8,6,1
24,dflash2_unary_k16_tb32,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,52,32,32,7,7,7,False,14.068772999962675,1.4192730004651821,0.22702600017510122,39.05320700050652,2.043667999714671,56.95047999961389,1,2,4,5,6,6,8
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,0,64,64,7,2,3,True,14.232067999728315,2.430956000353035,0.23006599985819776,39.031436999721336,1.9870959995387238,58.04811500001961,2,6,6,12,13,13,12
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,1,64,64,7,7,8,True,14.06421399951796,1.9912249999833875,0.2257550004287623,39.3676849998883,2.026467000177945,57.79917900053988,1,1,2,2,2,14,42
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,2,64,64,7,7,8,True,14.079763999689021,2.318632000424259,0.2481660003468278,39.09798800032149,2.053556000646495,57.94010200042976,3,3,3,3,16,16,20
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,3,64,64,7,7,8,True,14.077904000259878,2.355695000005653,0.22824499956186628,39.17797099984455,1.9974059996457072,57.97664299916505,2,3,7,7,9,12,24
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,4,64,64,7,3,4,True,14.06124400000408,2.4353850003535626,0.2258849999634549,39.10988999996334,2.001854999434727,57.97457299922826,1,1,10,10,16,15,11
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,5,64,64,4,4,5,True,14.06593200044881,2.60096900001372,0.24568499975430313,39.05766699972446,1.998195999476593,58.09718600085034,6,13,31,14,0,0,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,6,64,64,7,7,8,True,14.15426500079775,2.326603000256,0.2279959999214043,39.13816000022052,2.016096999795991,57.989434000774054,4,4,4,6,12,15,19
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,7,64,64,7,7,8,True,14.0716429996246,2.3848760001783376,0.2298239996889606,39.12768899954244,2.5969099997382727,58.53672600005666,1,1,3,13,16,14,16
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,8,64,64,7,7,8,True,14.150156000141578,2.3577860001751105,0.22726600036548916,39.04327899999771,2.041218000158551,57.96030199962843,1,5,6,6,9,20,17
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,9,64,64,7,7,8,True,14.064523999877565,2.460116999827733,0.23158499971032143,39.162510999631195,2.0020760002807947,58.04333500054781,4,8,9,10,11,11,11
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,10,64,64,7,6,7,True,14.107293999586545,2.1560779996434576,0.2288450004925835,39.20218099938211,2.021675999458239,57.837768999888794,2,2,2,4,9,14,31
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,11,64,64,6,2,3,True,14.213287000529817,2.614470000480651,0.22757400074624456,39.28365299998404,1.9911839999622316,58.45476299964503,4,8,19,19,12,2,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,12,64,64,7,6,7,True,14.050784000573913,2.3685830001340946,0.24467399998684414,39.05586699966079,2.0141750001130276,57.860779000293405,2,3,4,8,10,21,16
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,13,64,64,7,5,6,True,14.215416999832087,2.2863030008011265,0.24802600000839448,39.55283999948733,2.1086690003357944,58.53660499997204,1,1,3,7,12,17,23
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,14,64,64,7,6,7,True,14.441762000387826,2.4494760000379756,0.23165499987953808,39.63156200006779,2.0735870002681622,58.95228499957739,3,6,8,10,13,13,11
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,15,64,64,6,1,2,True,14.286499000263575,2.6105200004167273,0.22874499973113416,39.09523899983469,2.0140269998591975,58.37480200079881,7,14,15,16,9,3,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,16,64,64,7,7,8,True,14.054053999643656,2.1411600000647013,0.2315360006832634,39.13830999954371,2.0342759999039117,57.72295699989627,1,2,3,5,6,16,31
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,17,64,64,7,7,8,True,14.002410999637505,2.234391999991203,0.22684500072500668,39.12424900045153,2.022886999839102,57.750957999815,1,1,1,1,16,18,26
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,18,64,64,6,2,3,True,14.028462999704061,2.661391000401636,0.22936499954084866,39.113909000661806,1.9972760001110146,58.15330699988408,2,2,7,25,24,4,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,19,64,64,7,3,4,True,14.069032999941555,2.52724800066062,0.2269750002596993,39.00558700024703,2.0369359999676817,58.00450300012017,8,9,8,10,12,13,4
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,20,64,64,7,6,7,True,14.093712999965646,1.935944999786443,0.23057599992171163,39.259301999663876,2.0258459999240586,57.67007599934004,1,1,1,2,4,9,46
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,21,64,64,7,7,8,True,14.082603999668208,2.2122899999885703,0.22908499977347674,39.108408999709354,2.04294699960883,57.80045899973629,1,3,5,8,8,12,27
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,22,64,64,7,6,7,True,14.138075000118988,2.2841909994895104,0.22934600019652862,39.09850799936976,2.0212859999446664,57.89573099991685,1,3,3,3,9,22,23
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,23,64,64,7,2,3,True,14.059613000426907,2.5626189999456983,0.22557600004802225,39.04062800029351,2.037406999988889,58.04833299953316,3,7,7,9,13,20,5
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,24,64,64,7,7,8,True,14.019411999470321,2.0808879999094643,0.2463040000293404,39.09685899998294,2.0243970002411515,57.59176399988064,1,1,1,3,5,17,36
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,25,64,64,7,4,5,True,14.122974000201793,2.459825999721943,0.24560600013501244,39.10791900034383,2.0319080003901036,58.09356600002502,1,3,9,12,17,12,10
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,26,64,64,7,7,8,True,14.09202299964818,2.382093999585777,0.24571500034653582,39.234421999935876,2.0420170003490057,58.12061500000709,2,4,8,11,12,13,14
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,27,64,64,7,6,7,True,14.096543000050588,2.0495879998634337,0.24594399928901112,39.17784900022525,2.0285880000301404,57.72147700008645,1,1,1,2,2,19,38
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,28,64,64,7,7,8,True,14.033313000254566,2.071988000352576,0.24075599958450766,39.8141060004491,2.0397369999045623,58.325240000158374,2,2,3,3,5,13,36
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,29,64,64,7,7,8,True,14.025813000444032,2.295223000146507,0.22772500051360112,39.08311900067929,2.029607000622491,57.788858999629156,1,5,6,6,9,15,22
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,30,64,64,7,5,6,True,14.057852999940224,2.5589790002413793,0.2305549996890477,39.293812999858346,2.017765999880794,58.281300999624364,2,2,9,14,16,16,5
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,31,64,64,6,3,4,True,14.079204000154277,2.607229999739502,0.22866600011184346,39.243742000508064,2.023066000219842,58.30805999994482,2,10,14,18,16,4,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,32,64,64,7,7,8,True,14.058374000342155,2.5151589998131385,0.25692599956528284,39.46651699970971,2.0751089996338123,58.49523599954409,6,9,9,9,9,15,7
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,33,64,64,7,7,8,True,14.337829999931273,2.358104999984789,0.23195599987957394,39.919148000080895,2.0808780000152183,59.05260899999121,1,2,7,11,12,15,16
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,34,64,64,7,5,6,True,14.304538000033062,2.015566999943985,0.23272599992196774,39.726133999465674,2.0657869999922696,58.470044000387134,1,1,1,2,2,16,41
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,35,64,64,7,7,8,True,14.09471399983886,2.1917210005995003,0.24946600024122745,39.96708800059423,2.0376869997562608,58.666218999860575,1,1,5,7,10,12,28
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,36,64,64,6,5,6,True,14.02443300048617,2.5913200006471016,0.2502859997548512,39.14825999981986,2.0214660007695784,58.16119800056185,4,10,15,16,15,4,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,37,64,64,6,4,5,True,14.037393000762677,2.613059999930556,0.22945599994272925,39.114268999583146,2.033685999776935,58.15160699967237,4,8,17,22,12,1,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,38,64,64,6,4,5,True,14.016602000083367,2.5865299994620727,0.22818399975221837,39.02743700018618,2.019836000727082,58.002574000056484,2,6,13,17,20,6,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,39,64,64,7,5,6,True,14.092735000303946,2.3621459995410987,0.22770499981561443,39.201452000270365,2.021446999606269,58.02778399993258,1,2,6,10,14,14,17
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,40,64,64,7,7,8,True,14.063542999792844,2.332514000045194,0.22877500032336684,39.15077999954519,2.03303699981916,57.94079200040869,1,5,5,7,8,17,21
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,41,64,64,7,7,8,True,14.073404000555456,2.2626119998676586,0.2277550001963391,39.08578799928364,2.021956999669783,57.7985380004975,1,4,4,6,7,18,24
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,42,64,64,7,7,8,True,14.042672999494243,2.3924649995024083,0.22995600011199713,39.070838000043295,2.0318659999247757,57.90302000059455,1,8,8,10,10,13,14
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,43,64,64,4,2,3,True,14.076354000280844,2.6035699993371964,0.22921499930816935,39.08471900012955,2.0144370000707568,58.13143500017759,1,10,31,22,0,0,0
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,44,64,64,7,7,8,True,14.015683000252466,2.221761000328115,0.24595499962742906,39.107597999645805,2.029767000749416,57.745536999391334,3,3,3,4,9,17,25
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,45,64,64,7,7,8,True,14.070774000174424,2.3991649995878106,0.2503460000298219,39.02573699997447,2.0617170002878993,57.93379299939261,1,4,6,11,14,14,14
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,46,64,64,7,7,8,True,14.188285999807704,2.197639999394596,0.2479050008332706,39.08809899985499,2.024974999585538,57.87198100006208,1,1,2,6,11,16,27
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,47,64,64,7,4,5,True,14.093583000430954,2.4333859992111684,0.2479940003468073,39.01526699974056,2.029647000199475,57.946881000134454,1,1,8,15,13,14,12
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,48,64,64,7,7,8,True,14.125775000138674,2.138259000275866,0.22954500036576064,39.110308999624976,2.038636999714072,57.76794899975357,2,2,2,4,5,17,32
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,49,64,64,7,7,8,True,14.056693000384257,2.4347059998035547,0.22972500028117793,38.94402700007049,2.0352370002001408,57.82269900009851,1,4,9,9,12,16,13
24,dflash2_unary_k16_tb64,dflash2_unary_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,50,64,64,7,5,5,False,14.044793000721256,2.006175999667903,0.2274549997309805,38.897302999430394,2.0576779998009442,57.35984799957805,1,1,2,2,3,15,40
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,0,8,8,4,3,4,True,14.269448000050033,0.9246110003005015,0.212793999708083,39.30906400000822,2.000555999984499,56.85080599960202,1,3,2,2,0,0,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,1,8,8,6,5,6,True,14.048202000594756,0.9284220004701638,0.2275950000694138,39.16317099992739,2.023858000029577,56.53314000028331,1,1,1,1,1,3,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,2,8,8,7,7,8,True,14.100524000241421,0.9105099998123478,0.2247060001536738,39.05607699925895,2.00223600040772,56.4166780004598,1,1,1,1,1,2,1
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,3,8,8,7,7,8,True,14.057494000553561,0.8956909996413742,0.22886500028107548,39.00737600088178,1.9961660000262782,56.32871600028011,1,1,2,1,1,1,1
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,4,8,8,5,3,4,True,14.09723400047369,0.9162119995380635,0.23771500036673388,39.05235699949117,2.0203259991831146,56.44654800016724,1,1,1,3,2,0,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,5,8,8,3,1,2,True,14.097453999966092,0.9017800002766307,0.24419599958491744,38.89870500006509,1.9737560005523846,56.256052000208,3,3,2,0,0,0,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,6,8,8,5,4,5,True,14.040613999895868,0.9119610003835987,0.22654600070382003,39.098819000173535,1.9858969999404508,56.38626600011776,1,2,2,2,1,0,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,7,8,8,6,6,7,True,14.088834000176576,0.9164309994957875,0.22412500038626604,39.14641000028496,2.0282959994801786,56.5283099995213,1,1,2,2,1,1,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,8,8,8,7,6,7,True,14.062793999983114,0.898119999874325,0.22780500057706377,39.03001799972117,1.9965159999628668,56.341843999689445,1,1,1,1,1,2,1
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,9,8,8,7,6,7,True,14.036833000318438,0.9020999996209866,0.22611499935010215,39.08934799983399,2.0043759996042354,56.38085600003251,1,1,2,1,1,1,1
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,10,8,8,4,2,3,True,14.127553999969678,0.8933810004236875,0.22815500051365234,39.137290000326175,1.9946759994127206,56.522490000133985,1,2,3,2,0,0,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,11,8,8,7,7,8,True,14.111884999692847,0.8988409999801661,0.22407500000554137,39.67852200003108,1.999834999878658,57.03869100034353,2,1,1,1,1,1,1
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,12,8,8,6,6,7,True,14.105565000136266,0.922320999961812,0.22660499962512404,39.38841400031379,2.0408979999047006,56.80710599972372,1,1,1,1,2,2,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,13,8,8,6,1,2,True,14.068013000724022,0.9173899998131674,0.2245659998152405,39.12140100055694,2.0140359993092716,56.46911799976806,1,1,1,2,2,1,0
24,dflash2_pairwise_k16_tb8,dflash2_pairwise_k16,gsm8k:selected:24:turn-0:24b8ea235fdc,14,8,8,6,6,7,True,14.046753000002354,0.9189910006170976,0.24643699998705415,39.05509800006257,1.9967360003647627,56.389366000075825,1,1,1,1,2,2,0
